Date,Media,Tweet,Compound,Positive,Negative,Neutral,Tweets Ago
Fri Sep 22 09:05:19 +0000 2017,@CNNbrk,"RT @cnntech: An Apple Store in Sydney, Australia, was the first in the world to sell an iPhone 8. https://t.co/1fSrYPZ56k",0.0,0.0,0.0,1.0,91
Fri Sep 22 03:30:20 +0000 2017,@CNNbrk,N. Korea's foreign minister warns his country could test hydrogen bomb over Pacific in response to Trump's UN speech https://t.co/nrbb3xMAPH,-0.5574,0.0,0.204,0.796,92
Thu Sep 21 23:15:48 +0000 2017,@CNNbrk,"Kim Jong Un says Trump's threat at the UN to totally destroy North Korea reflects ""mentally deranged behavior""… https://t.co/4txwSjELpB",-0.8016,0.0,0.297,0.703,93
Thu Sep 21 20:31:00 +0000 2017,@CNNbrk,"Study shows Aaron Hernandez, the NFL star who took his life while in prison for murder, had CTE, his attorney says… https://t.co/OHUgwifCHo",-0.8402,0.0,0.286,0.714,94
Thu Sep 21 20:28:10 +0000 2017,@CNNbrk,President Trump's approval rating hits 40% in a new CNN poll after his government's response to hurricanes… https://t.co/nQVzDLf3FI,0.4767,0.162,0.0,0.838,95
Thu Sep 21 20:27:19 +0000 2017,@CNNbrk,Facebook will hand over ads it sold to Russian-linked accounts to Congress for the Russia election meddling probe… https://t.co/JOztnbcYoB,0.4939,0.151,0.0,0.849,96
Thu Sep 21 20:18:59 +0000 2017,@CNNbrk,"RT @CNNMoney: Wall Street rally takes a breather, ending Dow's 9-day win streak. Nasdaq falls 0.5%.  https://t.co/A9OlUXl3FI",0.5859,0.202,0.0,0.798,97
Thu Sep 21 18:52:47 +0000 2017,@CNNbrk,"The world's richest woman, L'Oreal heiress Liliane Bettencourt, dies at age 94, her family says… https://t.co/nOyJDtW3QH",0.5267,0.185,0.0,0.815,98
Thu Sep 21 16:33:13 +0000 2017,@CNNbrk,President Trump says China has told its banks to no longer do business with North Korea https://t.co/Na1DaQpBog,-0.296,0.0,0.121,0.879,99
Thu Sep 21 16:12:44 +0000 2017,@CNNbrk,"Puerto Rico's largest airport, Luis Muñoz Marín International, plans to re-open to airline traffic Friday https://t.co/G0uKTnfB04",0.0,0.0,0.0,1.0,100
Sun Jan 14 01:50:37 +0000 2018,@FoxNews,.@realDonaldTrump criticizes Democrats over DACA as bipartisan immigration deal next week seems less likely https://t.co/RVQXgKfHUD,-0.34,0.0,0.146,0.854,1
Sun Jan 14 01:30:34 +0000 2018,@FoxNews,Greyhound bus chased by police after illegal immigrant threatens passengers https://t.co/hEU2iETwoL,-0.7351,0.0,0.408,0.592,2
Sun Jan 14 01:26:42 +0000 2018,@FoxNews,".@JesseBWatters: ""Does [@Oprah] know enough to be president?""

@RedPillBlack: ""I don't think Democratic Party cares… https://t.co/Knvk1kXrjz",-0.3089,0.0,0.131,0.869,3
Sun Jan 14 01:22:56 +0000 2018,@FoxNews,"Leo Terrell on Oprah in 2020: ""@Oprah has likability. In the last 24 hours, @realDonaldTrump doesn't have that. Tha… https://t.co/UsVlgxYfkz",0.0,0.0,0.0,1.0,4
Sun Jan 14 01:20:18 +0000 2018,@FoxNews,Hawaii's scary false missile threat: Worker's push of the 'wrong button' to blame https://t.co/bf3JBBpopk,-0.9022,0.0,0.548,0.452,5
Sun Jan 14 01:12:59 +0000 2018,@FoxNews,".@ChrisStirewalt on @POTUS' immigration comments: ""There is nothing empirically wrong with a country choosing to gi… https://t.co/84nGb25smL",0.3724,0.145,0.0,0.855,6
Sun Jan 14 01:10:00 +0000 2018,@FoxNews,"McSally now in for Trump in Arizona, as GOP tries to keep Senate seat https://t.co/vHAcuRFmap",0.0,0.0,0.0,1.0,7
Sun Jan 14 01:05:04 +0000 2018,@FoxNews,JANUARY 20th: @TeamCavuto is LIVE in Washington for 2 hours - Don't miss #Cavuto Live every Saturday from 10a to 12… https://t.co/ibGKaJknRK,0.1139,0.071,0.0,0.929,8
Sun Jan 14 00:56:50 +0000 2018,@FoxNews,"Hugo Gurdon on DACA: ""The building of a wall does not stop points of entry, it just makes sure that people enter th… https://t.co/eJi2kWoHtZ",0.4919,0.166,0.0,0.834,9
Sun Jan 14 00:49:09 +0000 2018,@FoxNews,"Hawaii emergency alert error causes panic, outrage https://t.co/hzsuVyFyi4",-0.8658,0.129,0.696,0.175,10
Sun Jan 14 00:40:00 +0000 2018,@FoxNews,"OPINION: Nancy Pelosi's elitist Democrats -- America, this is the party of the rich, sneering at the poor https://t.co/fuYMwtSsgl",0.4939,0.248,0.122,0.63,11
Sun Jan 14 00:33:00 +0000 2018,@FoxNews,"An electronic sign reads ""There is no threat"" in Oahu, Hawaii after the state’s emergency management agency mistake… https://t.co/AfLc7gpNH2",-0.802,0.0,0.339,0.661,12
Sun Jan 14 00:25:00 +0000 2018,@FoxNews,World War II dog tag is back with Battle of Bulge survivor 73 years later https://t.co/0svQ5Z4WYG,-0.6124,0.114,0.295,0.591,13
Sun Jan 14 00:22:00 +0000 2018,@FoxNews,Chelsea Manning files to run for US Senate seat in Maryland https://t.co/g7Wj0D8K45,0.0,0.0,0.0,1.0,14
Sun Jan 14 00:20:00 +0000 2018,@FoxNews,Mark Wahlberg to donate $1.5M reshoot paycheck to Time's Up legal fund https://t.co/K18nDj5ZY9,0.128,0.111,0.0,0.889,15
Sun Jan 14 00:17:48 +0000 2018,@FoxNews,".@RLHeinrichs: ""North Koreans should not take a victory lap over what happened today... there was not a sensor erro… https://t.co/DRkDOnVe7t",0.0,0.0,0.0,1.0,16
Sun Jan 14 00:13:25 +0000 2018,@FoxNews,".@RLHeinrichs on Hawaii false alert: ""The rest of the country has now had just a tiny taste of what our fellow citi… https://t.co/NB6eQPnLv1",0.296,0.095,0.0,0.905,17
Sun Jan 14 00:13:00 +0000 2018,@FoxNews,'Personal Insult': Bill Clinton Slams Accusations Foundation Money Used for Chelsea's Wedding https://t.co/V5ECmCbnj1,-0.3182,0.0,0.161,0.839,18
Sun Jan 14 00:08:29 +0000 2018,@FoxNews,.@WhiteHouse issues a statement on the Hawaii false alert. https://t.co/qJu9Jmyz66 https://t.co/wyLbADeDCi,0.296,0.196,0.0,0.804,19
Sun Jan 14 00:04:35 +0000 2018,@FoxNews,Armed Oregon suspect killed by police who chased him down with armored vehicle https://t.co/nH9G5iQdDe,-0.7717,0.0,0.358,0.642,20
Fri Jan 12 10:41:00 +0000 2018,@FoxNews,"North Carolina man suspected of murder dies in shootout after ambushing police officers, cops say https://t.co/r5y9ofyrfg via @RyanGaydos",-0.765,0.0,0.292,0.708,21
Fri Jan 12 10:37:58 +0000 2018,@FoxNews,.@VP stands with members of the military for a photo during the grand opening of AFWERX Vegas on Jan. 11. #AFWERX i… https://t.co/4JAVbniLL0,0.4588,0.125,0.0,0.875,22
Fri Jan 12 10:30:00 +0000 2018,@FoxNews,"Teacher’s aide, 32, gets prison for sex with teen boy student 'inside a van with a full sized bed' https://t.co/P8TJXmgjCn",-0.5106,0.0,0.163,0.837,23
Fri Jan 12 10:15:00 +0000 2018,@FoxNews,Florida bear attack leaves man with 41 stitches in face https://t.co/eSdJaEqfiQ,-0.4767,0.0,0.237,0.763,24
Fri Jan 12 10:00:00 +0000 2018,@FoxNews,LGBTQ groups silent after @chelseahandler's homophobic tweet to @LindseyGrahamSC https://t.co/z7lYJDVvZO,0.0,0.0,0.0,1.0,25
Fri Jan 12 09:45:00 +0000 2018,@FoxNews,Bride posts ad for wedding dress ‘worn once by mistake’ https://t.co/NQDaygo2vR,0.0,0.0,0.0,1.0,26
Fri Jan 12 09:15:00 +0000 2018,@FoxNews,Pit bull kills woman at Louisiana pet 'hotel' https://t.co/xcq0hzy3HS,-0.5423,0.0,0.304,0.696,27
Fri Jan 12 09:11:25 +0000 2018,@FoxNews,Are #NeverTrumpers being consumed by their own fiery denunciations? https://t.co/LuGE2HNJ3n via @HowardKurtz @MediaBuzzFNC,-0.34,0.0,0.167,0.833,28
Fri Jan 12 09:00:02 +0000 2018,@FoxNews,"Christian persecution continues to rise, more incidents against women in 2017, new report says https://t.co/07nDeubGWk",0.0,0.0,0.0,1.0,29
Fri Jan 12 08:54:57 +0000 2018,@FoxNews,North Korea nuclear test site has 'significant' work underway: report https://t.co/JG6HWcdG5p via @LukasMikelionis,0.0,0.0,0.0,1.0,30
Fri Jan 12 08:30:03 +0000 2018,@FoxNews,"""You are the spirit of this nation in every sense."" —@VP Mike Pence thanked servicemembers during a visit to… https://t.co/dYqIiRkqUL",0.5574,0.213,0.0,0.787,31
Fri Jan 12 08:27:15 +0000 2018,@FoxNews,South Carolina woman returns to find strangers living in her house https://t.co/XVD3VlPCVt via @bdbrown473,0.0,0.0,0.0,1.0,32
Fri Jan 12 08:07:00 +0000 2018,@FoxNews,"Picture of ALS-stricken grandfather saying goodbye to dying granddaughter, 5, goes viral https://t.co/vW7i6A2JD2",0.0,0.0,0.0,1.0,33
Fri Jan 12 08:00:07 +0000 2018,@FoxNews,".@JoeConchaTV on @POTUS' 's---hole' comments: ""This is how he speaks. He's inelegant, yes. He's unfiltered, yes. Bu… https://t.co/S2VBzyeuH3",0.6597,0.252,0.0,0.748,34
Fri Jan 12 07:51:00 +0000 2018,@FoxNews,"Trump MAGA slogan 'code for Make America White Again,' black caucus leader says https://t.co/K1XTnSaiR6 via… https://t.co/ashrpURfEe",0.0,0.0,0.0,1.0,35
Fri Jan 12 07:45:00 +0000 2018,@FoxNews,"Blaze Bernstein's 'fight club' friend was nervous in police interview, had 'dirt under' nails, affidavit says https://t.co/MOJwFYhRWL",-0.4404,0.137,0.305,0.558,36
Fri Jan 12 07:30:00 +0000 2018,@FoxNews,Joe Arpaio: I am running to protect Arizona and support Trump's agenda https://t.co/J4mh8xgOb3,0.6486,0.346,0.0,0.654,37
Fri Jan 12 07:09:00 +0000 2018,@FoxNews,Trump says FBI's Strzok's text constitutes 'treasonous act': report https://t.co/Qmo1ztuinM via @EDeMarche https://t.co/GjkGyKt56w,-0.5719,0.0,0.236,0.764,38
Fri Jan 12 07:00:00 +0000 2018,@FoxNews,.@ofctimallen 'overwhelmed' by fans' push to bring back 'Last Man Standing' after 'Roseanne' backlash (via @sashafb) https://t.co/JzKwKYFtNL,0.0,0.0,0.0,1.0,39
Fri Jan 12 06:39:00 +0000 2018,@FoxNews,Feinstein calls on Trump to close Gitmo amid legal challenge from 11 prisoners over 'perpetual detention'… https://t.co/2pwcf6TyZC,-0.3612,0.139,0.164,0.697,40
Wed Jan 10 15:38:04 +0000 2018,@FoxNews,".@SecNielsen: ""The wall works. We have evidence and figures that show that... In 2006, it was a bipartisan approach… https://t.co/sC4sivGuFt",0.0,0.0,0.0,1.0,41
Wed Jan 10 15:36:55 +0000 2018,@FoxNews,".@RealSheriffJoe: ""There's a lot of people who don't want me to go to Washington... I got the guts to face all the… https://t.co/0IXGJ9IFhO",-0.0572,0.0,0.058,0.942,42
Wed Jan 10 15:29:58 +0000 2018,@FoxNews,"Trump blasts court system as 'broken,' 'unfair' after DACA ruling - via @brookefoxnews 
https://t.co/bPr7jIs8OD",0.0,0.0,0.0,1.0,43
Wed Jan 10 15:25:07 +0000 2018,@FoxNews,"Moments ago in a series of tweets, President @realDonaldTrump slammed Democrats over ""the single greatest Witch Hun… https://t.co/OnjmKKje1z",0.4019,0.194,0.115,0.691,44
Wed Jan 10 15:13:59 +0000 2018,@FoxNews,Robert De Niro attacks #Trump in profane rant at awards gala https://t.co/AxkHoUGAcb https://t.co/MoAO3M6OWV,-0.3182,0.164,0.29,0.546,45
Wed Jan 10 15:10:55 +0000 2018,@FoxNews,".@SecNielsen: ""The [border wall] proposal that we've been discussing now is 700 miles over the next ten years."" https://t.co/G2AyfH4hEZ",0.0,0.0,0.0,1.0,46
Wed Jan 10 15:09:25 +0000 2018,@FoxNews,".@SecNielsen: ""The wall works. We have evidence and figures that show that... In 2006, it was a bipartisan approach… https://t.co/DlcUz2mfQp",0.0,0.0,0.0,1.0,47
Wed Jan 10 15:08:00 +0000 2018,@FoxNews,".@SecNielsen: ""@POTUS is showing his compassion for the DACA recipients."" https://t.co/REgPdMiSYc",0.4588,0.231,0.0,0.769,48
Wed Jan 10 14:56:15 +0000 2018,@FoxNews,"Trump deserves 'big credit' for sparking North Korea talks, South Korea's president says https://t.co/M7Y95qp4CF",0.3818,0.167,0.0,0.833,49
Wed Jan 10 14:40:20 +0000 2018,@FoxNews,"At least 15 dead in California mudslides, death toll expected to rise (via @travfed)  https://t.co/8ZzDeTuWAo",-0.8481,0.0,0.387,0.613,50
Wed Jan 10 14:23:45 +0000 2018,@FoxNews,".@RepMcCaul on immigration: ""We have a Commander in Chief who is all in."" https://t.co/Pc1tgChWuE",0.0,0.0,0.0,1.0,51
Wed Jan 10 14:17:33 +0000 2018,@FoxNews,"Pence to lead US delegation to Winter Olympics - via @brookefoxnews @finnygo @johnrobertsFox 
https://t.co/AVsxq61Qk8",0.0,0.0,0.0,1.0,52
Wed Jan 10 14:17:00 +0000 2018,@FoxNews,".@jonathanvswan: ""I actually often hear... that [@POTUS] is remarkably calm when things are at their worst."" https://t.co/cBJYMZJLa7",0.3804,0.139,0.0,0.861,53
Wed Jan 10 14:04:54 +0000 2018,@FoxNews,CES 2018: 5 coolest things we've seen so far https://t.co/hcjo5MbBXv,0.0,0.0,0.0,1.0,54
Wed Jan 10 13:48:35 +0000 2018,@FoxNews,Joe Arpaio Slams Sen. Flake: 'He Didn't Have the Guts' to Run for Re-Election https://t.co/37ucuXhglG,0.0,0.0,0.0,1.0,55
Wed Jan 10 13:39:38 +0000 2018,@FoxNews,"Dr. Wendy Osefo: ""Instead of safe spaces, college campuses should be brave spaces. We should be able to talk about… https://t.co/5c2rtcjajd",0.743,0.249,0.0,0.751,56
Wed Jan 10 13:35:56 +0000 2018,@FoxNews,"Emily Hall: ""Conservative students on campus feel threatened both physically and in their academics."" https://t.co/rt10ohK0yq",-0.4588,0.0,0.176,0.824,57
Wed Jan 10 13:15:45 +0000 2018,@FoxNews,WWE star rescued after being trapped in airplane bathroom https://t.co/Wk5iLCo1Vk,-0.1531,0.197,0.239,0.563,58
Wed Jan 10 13:08:36 +0000 2018,@FoxNews,Border agents help injured Mexican trying to cross into US illegally https://t.co/a535JE1cqV,0.0,0.175,0.175,0.649,59
Wed Jan 10 12:57:08 +0000 2018,@FoxNews,Companies Giving Bonuses https://t.co/Ng07rIQH5X,0.7184,0.75,0.0,0.25,60
Mon Jan 08 16:41:27 +0000 2018,@FoxNews,".@JMfreespeech: Michael Wolff’s book “Fire and Fury: Inside the Trump White House” is ""filled with things that real… https://t.co/0eTJMLkbGJ",-0.5719,0.0,0.171,0.829,61
Mon Jan 08 16:34:25 +0000 2018,@FoxNews,".@JoeConchaTV: ""[@POTUS] is unconventional, we get that completely. But we can't use that as an excuse to say that… https://t.co/MCxgfLItce",0.0772,0.064,0.0,0.936,62
Mon Jan 08 16:29:23 +0000 2018,@FoxNews,".@Jameshohmann: ""If Republicans can avoid some of these really nasty, devastating primary fights, their odds of hol… https://t.co/cSkcdTjWDd",-0.9242,0.0,0.489,0.511,63
Mon Jan 08 16:20:22 +0000 2018,@FoxNews,Apple investors urge tech giant to help curb iPhone addiction among kids https://t.co/AX4ghdXA8E,0.4019,0.184,0.0,0.816,64
Mon Jan 08 16:17:40 +0000 2018,@FoxNews,#Trump administration to end special protections for Salvadoran immigrants https://t.co/2l03NxOZLb https://t.co/Fn3z15NhLe,0.4019,0.213,0.0,0.787,65
Mon Jan 08 16:12:33 +0000 2018,@FoxNews,".@@CBedfordDC: ""If you don't have the skills to succeed in a foreign country...we're going to have a separation of… https://t.co/thg1UnhJst",0.4939,0.158,0.0,0.842,66
Mon Jan 08 16:10:43 +0000 2018,@FoxNews,RT @EricShawnTV: There was a #fire at #Trump Tower this morning. #FDNY #NYPD #SecretService were on it. Question if @POTUS @realDonaldTrump…,0.0,0.0,0.0,1.0,67
Mon Jan 08 16:01:48 +0000 2018,@FoxNews,NBC blames 'third party' for #GoldenGlobes tweet that appeared to endorse Oprah Winfrey for president https://t.co/zIfLnPqeFl,0.3182,0.242,0.13,0.628,68
Mon Jan 08 16:00:00 +0000 2018,@FoxNews,"Democratic strategist @EmTSusson on DACA: ""Everything [@POTUS] does is just putting more chaos into the system."" https://t.co/Zxsxzz5D8K",-0.6115,0.0,0.2,0.8,69
Mon Jan 08 15:56:34 +0000 2018,@FoxNews,"Aquesta Bank Gives Out $1K Bonuses, Hikes Minimum Wage After New Tax Cuts https://t.co/bo7DKTSGAD",0.34,0.202,0.124,0.674,70
Mon Jan 08 15:55:00 +0000 2018,@FoxNews,".@Judgenap: ""There must not only be justice, there must be the appearance of justice in what the @FBI and… https://t.co/zoG1QCTlqo",-0.6759,0.0,0.236,0.764,71
Mon Jan 08 15:52:48 +0000 2018,@FoxNews,The Ford F-150 diesel will be the most fuel efficient full-size pickup https://t.co/jHjJv8Kpp9,0.4728,0.204,0.0,0.796,72
Mon Jan 08 15:44:51 +0000 2018,@FoxNews,".@EricTrump thanked the @FDNY for the ""incredible job"" they did containing a fire that broke out at Trump Tower ear… https://t.co/LxXkphANmy",-0.3182,0.116,0.207,0.677,73
Mon Jan 08 15:43:06 +0000 2018,@FoxNews,.@DonaldJTrumpJr Rips NBC's Pro-Oprah Tweet: Media Has 'Given Up Hiding' Its Anti-Trump Bias https://t.co/UJfsRNIgQR,-0.3818,0.0,0.231,0.769,74
Mon Jan 08 15:40:39 +0000 2018,@FoxNews,Blanca Blanco responds to criticism after ignoring all-black dress code at #GoldenGlobes: 'Shaming is part of the p… https://t.co/JglsEZDXfG,-0.6808,0.0,0.248,0.752,75
Mon Jan 08 15:25:17 +0000 2018,@FoxNews,"OPINION: Michael Goodwin: Why #Trump, chaos and all, is still better than @HillaryClinton in the White House (via… https://t.co/PeIvW7H7cm",-0.2023,0.123,0.157,0.72,76
Mon Jan 08 15:20:02 +0000 2018,@FoxNews,".@McCormackJohn: ""Democrats...seem like they've done a big flip-flop on border security..."" @AmericaNewsroom https://t.co/UtnwlWeoWf",0.3612,0.185,0.0,0.815,77
Mon Jan 08 15:12:08 +0000 2018,@FoxNews,.@CameronNewton takes big hit as Panthers reportedly appear to violate concussion protocol https://t.co/lKHqffVt8i,-0.4939,0.0,0.211,0.789,78
Mon Jan 08 14:58:41 +0000 2018,@FoxNews,HBO's 'David Bowie: The Last Five Years' chronicles the singer's private approach to cancer through song https://t.co/8sRpipTQXg,-0.6597,0.0,0.216,0.784,79
Mon Jan 08 14:55:34 +0000 2018,@FoxNews,A sheriff's deputy in Washington killed after responding to a home invasion https://t.co/q207gekAtl,-0.6705,0.0,0.31,0.69,80
Sun Jan 07 00:19:00 +0000 2018,@FoxNews,Mississippi woman bags deer ahead of her 100th birthday https://t.co/dACz3ptjLd,0.0,0.0,0.0,1.0,81
Sun Jan 07 00:13:00 +0000 2018,@FoxNews,.@newtgingrich: Trump is right -- we need welfare reform https://t.co/EdDvPidQk3,0.0,0.0,0.0,1.0,82
Sun Jan 07 00:05:17 +0000 2018,@FoxNews,"Chris Gober on #Trump's lawyer sending letter to Bannon: ""They are really playing with fire with bringing a libel l… https://t.co/68OGJGp5yy",-0.1458,0.092,0.117,0.791,83
Sat Jan 06 23:58:42 +0000 2018,@FoxNews,"Active 'World War II-style mortar shell' turns up in, of all places, an Oregon woman's shed https://t.co/6ltw5mGPVu",-0.296,0.125,0.181,0.694,84
Sat Jan 06 23:57:16 +0000 2018,@FoxNews,"House GOP to consider return of earmarks, Ryan wants hearings https://t.co/UFl10QgQm9",0.0,0.0,0.0,1.0,85
Sat Jan 06 23:46:48 +0000 2018,@FoxNews,"Earlier, @SenSanders commented on President @realDonaldTrump's administration asking Congress for $18 billion to bu… https://t.co/hEqlJKmmjF",0.0,0.0,0.0,1.0,86
Sat Jan 06 23:20:48 +0000 2018,@FoxNews,"Married police chief, 40, accused of seeking sex from agent posing as girl, 14 https://t.co/u9cukFJX9C",-0.296,0.0,0.136,0.864,87
Sat Jan 06 23:09:54 +0000 2018,@FoxNews,OR Dem Blumenauer Becomes First to Announce 'State of the Union' Boycott https://t.co/BRtO3d9xZW,-0.3182,0.0,0.161,0.839,88
Sat Jan 06 22:58:12 +0000 2018,@FoxNews,"Michael Waltz on North Korea: ""The Obama administration just completely took its foot off the gas and we are where… https://t.co/9LjAGCRnTV",0.0,0.0,0.0,1.0,89
Sat Jan 06 22:48:56 +0000 2018,@FoxNews,"Michael Waltz: ""There is a real concern that Kim Jong Un will use the Olympics as a wedge to begin dialogue and to… https://t.co/k6s4hbzJRr",0.0,0.0,0.0,1.0,90
Sat Jan 06 22:42:20 +0000 2018,@FoxNews,"On ""Cashin' In,"" @RCamposDuffy praised @POTUS's economic record as compared to his predecessor's.… https://t.co/lXMxlT5QmD",0.4939,0.198,0.0,0.802,91
Sat Jan 06 22:40:15 +0000 2018,@FoxNews,Philadelphia firefighter among two killed in row house blaze https://t.co/HNLzHWZamA,-0.6705,0.0,0.333,0.667,92
